StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       01,      00,   195001,   4.92,   58.9,  -1.47,  -1.47,  -1.24,  -1.47,     78,    308,    .05,   -.36,  -1.16,   -.91,   -.26,     .1,   1.44,   49.4,   68.4,
       01,      00,   195002,   4.29,   53.2,   -1.7,   -1.7,  -1.16,   -1.7,     16,    382,   -.36,   -.31,    -.6,  -1.18,   -.47,   -.21,   1.32,   40.7,   65.8,
       01,      00,   195003,   6.72,   52.2,  -1.34,  -1.34,    .56,   -.99,     10,    437,    .39,    .02,   -.05,   -.79,   -.51,   -.16,    .98,   40.2,   64.3,
       01,      00,   195004,   3.48,   59.2,  -1.46,  -1.46,   -.78,  -1.42,     15,    209,   -.47,   -.07,   -.29,   -.99,   -.92,   -.41,    .93,   46.3,   72.1,
       01,      00,   195005,   4.17,   73.7,  -1.48,  -1.48,   -.52,  -1.48,    259,      9,    .09,   -.34,   -.05,   -.46,   -.88,   -.44,   1.02,   62.3,     85,
       01,      00,   195006,   3.35,   77.6,  -1.59,  -1.59,   -.77,  -1.59,    353,      0,   -.43,    -.3,   -.55,   -.43,   -.94,   -.74,    .95,   66.1,     89,
       01,      00,   195007,   9.12,   77.5,   1.24,   1.24,   3.71,   1.24,    378,      0,   1.76,      1,    .82,    .23,   -.44,   -.44,   1.19,     67,     88,
       01,      00,   195008,   5.59,   77.1,    1.9,    1.9,   2.38,    1.9,    353,      0,    .79,   1.83,   1.16,    .62,    .15,    -.3,   1.34,   65.2,   88.9,
       01,      00,   195009,   3.83,   72.1,   2.04,   2.04,      1,   2.04,    210,     13,    .18,    .57,   1.53,    .54,    .34,   -.23,   1.21,     62,   82.2,
       01,      00,   195010,   1.78,   66.1,   -.12,   1.71,   -.35,   1.48,    104,     86,   -.49,   -.28,    .07,    .62,     .2,   -.38,   1.22,   53.7,   78.5,
       01,      00,   195011,   1.78,   48.6,   -.54,    1.1,   -1.3,    .22,      1,    523,  -1.17,  -1.15,   -.75,     .2,    .08,   -.24,    .02,   34.4,   62.8,
       01,      00,   195012,   4.01,   41.2,   -.65,    .82,    -.5,   -.29,      1,    767,   -.45,  -1.15,  -1.31,    .17,   -.25,   -.22,    .08,   30.8,   51.7,
       01,      00,   195101,   3.96,   46.8,   -.95,   -.95,  -1.12,   -.95,     13,    608,   -.48,   -.72,  -1.18,   -.86,   -.22,   -.32,   -.25,   34.8,   58.9,
       01,      00,   195102,   3.39,   49.3,  -1.41,  -1.41,  -1.67,  -1.41,      5,    472,   -.89,   -1.1,  -1.18,  -1.62,   -.57,   -.51,   -.58,   36.8,   61.8,
       01,      00,   195103,   9.26,   56.1,    .75,    .75,   2.25,    .75,     24,    333,   1.23,     .5,    .13,   -.72,    .18,   -.14,   -.27,   44.9,   67.2,
       01,      00,   195104,   5.02,   61.1,    .76,    .76,    .26,    .76,     27,    168,    .24,    .99,    .45,   -.41,   -.39,    .06,    -.3,   48.4,   73.9,
       01,      00,   195105,   1.48,   70.2,   -.87,   -.87,   -2.6,   -.87,    169,     30,  -1.64,   -.78,    .28,   -.54,   -.92,   -.33,   -.58,   55.8,   84.5,
       01,      00,   195106,   4.68,   78.4,    -.8,    -.8,   -.06,    -.8,    387,      0,    .35,   -.83,    -.5,   -.28,   -.87,   -.18,   -.67,   66.5,   90.4,
       01,      00,   195107,   4.15,   80.8,  -1.34,  -1.34,  -1.87,  -1.34,    476,      0,   -.63,    -.2,  -1.12,   -.31,   -.89,   -.81,   -.88,   69.1,   92.5,
       01,      00,   195108,   2.24,   82.4,   -2.3,   -2.3,  -3.29,   -2.3,    521,      0,  -1.59,  -1.49,  -1.01,   -.41,   -.95,  -1.24,  -1.06,   69.3,   95.4,
       01,      00,   195109,   5.81,   75.6,  -1.65,  -1.65,   1.22,  -1.05,    302,      3,   1.09,    .01,    -.4,   -.72,   -.47,   -.98,   -.83,   64.3,     87,
       01,      00,   195110,   1.72,   65.9,  -1.91,  -1.91,  -1.27,  -1.79,     99,     97,   -.53,    .41,   -.39,  -1.09,   -.49,  -1.02,   -.94,     53,   78.8,
       01,      00,   195111,   3.68,   48.7,  -1.74,  -1.74,   -.09,   -1.6,      1,    517,    .15,   -.32,    .32,   -.48,    -.2,   -.74,    -.7,     36,   61.3,
       01,      00,   195112,   7.53,   49.9,  -1.02,  -1.02,   1.62,   -.09,      7,    507,    1.1,     .8,    .38,   -.04,   -.38,   -.24,   -.36,   38.1,   61.7,
       01,      00,   195201,   3.96,   52.4,  -1.42,  -1.42,  -1.52,  -1.12,     33,    455,   -.48,    .49,    .35,   -.02,   -.64,    -.2,   -.48,   41.8,     63,
       01,      00,   195202,    4.3,   51.1,  -1.61,  -1.61,  -1.02,  -1.61,     10,    428,   -.36,   -.69,    .15,     .3,   -.33,   -.13,   -.53,   40.3,   61.8,
       01,      00,   195203,   6.59,   53.3,  -1.33,  -1.33,    .36,  -1.07,     14,    403,    .34,   -.02,   -.33,   -.02,   -.27,   -.49,    -.5,   40.8,   65.9,
       01,      00,   195204,   2.95,     61,  -1.66,  -1.66,   -1.4,  -1.66,     26,    161,   -.77,   -.27,   -.45,   -.13,   -.36,   -.81,   -.56,   47.6,   74.5,
       01,      00,   195205,    5.3,   71.5,  -1.15,  -1.15,      1,   -.58,    204,     17,    .66,   -.12,    .07,    .06,    .14,   -.28,   -.47,   58.6,   84.3,
       01,      00,   195206,   2.07,     82,  -1.95,  -1.95,  -2.74,  -1.95,    502,      0,  -1.64,   -.35,   -.75,   -.74,   -.48,   -.64,   -.61,     69,     95,
       01,      00,   195207,   2.23,   82.3,  -3.16,  -3.16,  -4.23,  -3.16,    527,      0,  -3.09,  -3.09,  -1.41,  -1.13,   -.77,   -.88,  -1.16,   68.8,   95.8,
       01,      00,   195208,   6.28,   79.7,  -2.46,  -2.46,   1.12,  -1.95,    449,      0,   1.16,    -.5,  -1.21,   -.69,   -.51,   -.35,  -1.09,   68.3,   91.1,
       01,      00,   195209,   3.21,   72.1,  -2.44,  -2.44,    -.7,  -2.16,    206,     14,   -.16,     .6,   -.57,  -1.01,   -.94,   -.69,  -1.11,   60.2,     84,
       01,      00,   195210,   1.21,   57.6,  -2.62,  -2.62,  -1.28,  -2.62,     17,    273,   -.93,   -.77,   -.09,  -1.04,  -1.06,   -.77,  -1.17,   42.7,   72.6,
       01,      00,   195211,   2.67,   51.9,  -2.78,  -2.78,  -1.31,  -2.78,      3,    419,   -.43,   -.99,   -.85,  -1.58,  -1.13,    -.9,  -1.09,   38.1,   65.6,
       01,      00,   195212,   5.93,   45.3,  -2.41,  -2.41,    .27,  -2.23,      2,    633,    .48,      0,   -.51,   -.84,  -1.14,  -1.12,  -1.03,   34.6,   56.1,
       01,      00,   195301,   5.47,     49,  -2.12,  -2.12,    .12,  -1.83,     19,    536,    .33,    .46,    .07,   -.05,    -.8,   -.89,   -.87,   37.3,   60.6,
       01,      00,   195302,   7.48,   48.9,  -1.24,  -1.24,   1.99,   -.08,      5,    477,   1.15,   1.01,    .99,    .09,   -.62,   -.48,   -.51,   37.6,   60.2,
       01,      00,   195303,    3.7,   58.1,  -1.91,  -1.91,  -2.41,  -1.68,     37,    283,   -.92,    .07,    .14,   -.27,   -.57,   -.86,  -1.01,   46.2,     70,
       01,      00,   195304,   7.72,   60.6,   -.88,   -.88,    2.5,    .43,     25,    178,   1.23,    .27,    .72,    .53,     .4,   -.21,   -.75,   47.4,   73.8,
       01,      00,   195305,   4.49,   73.8,   -.86,   -.86,   -.22,    .32,    265,      9,    .26,   1.06,    .32,    .75,    .15,   -.34,   -.48,   62.5,   85.2,
       01,      00,   195306,   3.71,   80.6,   -1.1,   -1.1,   -.97,   -.29,    460,      0,   -.19,   -.05,    .71,    .52,    .12,   -.15,   -.59,   68.3,   92.8,
       01,      00,   195307,   5.94,   79.6,   -.91,   -.91,    .23,   -.02,    444,      0,    .47,    .12,    .15,    .55,    .43,    .33,   -.43,     69,   90.2,
       01,      00,   195308,   2.61,     79,  -1.41,  -1.41,  -1.79,     -1,    425,      0,  -1.25,   -.48,   -.55,   -.16,    .35,   -.13,    -.4,   66.6,   91.5,
       01,      00,   195309,   4.77,   73.7,  -1.03,  -1.03,    .72,    -.3,    250,      7,    .64,   -.29,   -.02,    .48,    .41,    .07,   -.46,     60,   87.3,
       01,      00,   195310,    .56,   65.3,   -1.7,   -1.7,  -2.34,   -1.7,     93,     99,  -1.58,   -.39,  -1.01,   -.62,      0,    .01,   -.55,   50.5,   80.1,
       01,      00,   195311,   2.62,   52.1,  -1.96,  -1.96,  -1.29,  -1.96,      4,    413,   -.47,  -1.37,   -.57,   -.96,   -.51,    .02,   -.63,   37.7,   66.6,
       01,      00,   195312,  10.38,   44.4,   1.39,   1.39,   4.17,   1.39,      1,    666,      2,   1.27,    .54,    .33,    .65,     .6,   -.34,   34.1,   54.8,
       01,      00,   195401,    4.2,   46.9,    -.3,    .95,   -.91,    .36,     13,    604,   -.34,   1.38,    .85,    .02,    .07,    .47,   -.34,   35.1,   58.7,
       01,      00,   195402,   3.12,     52,   -.97,   -.97,   -2.1,   -.97,     13,    397,  -1.06,  -1.11,    .68,    .03,   -.36,   -.13,   -.51,   38.1,     66,
       01,      00,   195403,    3.7,   53.8,  -1.54,  -1.54,     -2,  -1.54,     15,    389,   -.92,  -1.41,  -1.41,   -.64,   -.62,   -.13,   -.75,   41.9,   65.7,
       01,      00,   195404,   3.57,   67.5,  -1.95,  -1.95,  -1.71,  -1.95,    109,     54,   -.43,  -1.02,  -1.38,   -.38,   -.87,   -.72,   -.69,   54.6,   80.4,
       01,      00,   195405,   2.36,   66.2,  -2.11,  -2.11,  -1.08,  -2.11,     90,     75,   -.99,  -1.03,  -1.41,   -.51,    -.8,  -1.02,   -.98,     54,   78.3,
       01,      00,   195406,   2.24,     79,  -2.62,  -2.62,  -2.18,  -2.62,    397,      0,  -1.42,  -1.52,  -1.48,  -1.84,  -1.24,  -1.18,   -.94,   65.3,   92.6,
       01,      00,   195407,   3.91,   82.4,  -3.24,  -3.24,  -2.68,  -3.24,    537,      0,   -.83,  -1.66,   -1.9,  -2.01,  -1.13,  -1.42,    -.8,     70,   94.8,
       01,      00,   195408,   1.85,   83.4,  -4.27,  -4.27,   -4.1,  -4.27,    554,      0,  -1.99,  -1.81,   -2.5,   -2.4,  -1.37,  -1.54,  -1.14,   69.4,   97.3,
       01,      00,   195409,   1.16,   78.2,  -5.08,  -5.08,  -3.73,  -5.08,    378,      0,  -1.63,   -2.6,  -2.65,  -2.58,  -2.64,     -2,  -1.26,   63.3,     93,
       01,      00,   195410,   1.53,   65.2,  -5.17,  -5.17,  -1.86,  -5.17,     88,    104,   -.67,   -1.6,  -2.26,  -2.91,  -2.78,     -2,  -1.27,   50.7,   79.6,
       01,      00,   195411,   3.05,   50.9,  -4.94,  -4.94,   -.91,  -4.94,      2,    450,   -.19,   -.66,  -1.35,  -2.63,  -2.99,     -2,  -1.22,   37.8,   63.9,
       01,      00,   195412,   4.71,   44.6,  -4.66,  -4.66,   -.69,  -4.66,      1,    660,   -.08,   -.31,   -.68,  -2.14,  -2.53,  -3.02,  -1.58,   32.6,   56.6,
       01,      00,   195501,   4.43,     44,  -4.36,  -4.36,   -.53,  -4.36,      6,    686,   -.21,   -.29,   -.45,   -1.8,  -2.62,  -3.09,  -1.62,   33.2,   54.8,
       01,      00,   195502,   5.46,   49.1,  -3.85,  -3.85,    .18,  -3.73,      5,    480,    .24,   -.04,   -.19,  -1.19,  -2.35,  -2.66,  -1.81,   37.8,   60.4,
       01,      00,   195503,   3.25,   58.6,   -4.4,   -4.4,  -2.83,   -4.4,     40,    276,  -1.16,   -.73,    -.8,  -1.08,  -2.13,  -2.57,  -1.83,   45.6,   71.6,
       01,      00,   195504,   7.39,   66.2,  -3.42,  -3.42,   1.56,  -2.77,     87,     70,   1.12,    .06,    .09,   -.26,   -1.3,  -2.01,  -1.83,   53.2,   79.3,
       01,      00,   195505,   5.68,   73.3,  -2.72,  -2.72,   1.06,  -1.62,    248,     11,    .84,   1.28,    .41,     .1,    -.6,  -1.43,   -1.7,   60.6,     86,
       01,      00,   195506,   3.12,   73.3,  -2.53,  -2.53,   -.29,  -1.52,    236,      5,    -.6,    .16,    .77,   -.02,   -.41,  -1.25,  -1.62,   60.8,   85.8,
       01,      00,   195507,   7.17,   79.8,  -1.68,  -1.68,   1.77,   -.03,    451,      0,   1.03,    .34,    .65,    .39,    .03,   -.83,  -1.51,   69.1,   90.5,
       01,      00,   195508,   3.07,   80.3,  -1.84,  -1.84,   -.98,   -.56,    466,      0,   -.87,    .22,   -.18,    .13,   -.06,   -.66,  -1.44,   68.8,   91.9,
       01,      00,   195509,    .93,   76.8,  -2.68,  -2.68,   -3.1,  -2.34,    340,      1,  -1.86,     -2,   -.77,     .1,   -.39,   -.69,   -1.7,   64.4,   89.2,
       01,      00,   195510,   2.45,     62,  -2.55,  -2.55,   -.42,   -2.3,     48,    164,   -.06,  -1.25,  -1.54,   -.55,   -.38,   -.58,  -1.62,   47.2,   76.7,
       01,      00,   195511,   3.17,   51.8,  -2.53,  -2.53,   -.73,   -2.5,      4,    428,   -.12,   -.24,  -1.04,  -1.03,   -.49,   -.54,  -1.55,   38.4,   65.2,
       01,      00,   195512,   2.04,     46,  -3.21,  -3.21,  -2.83,  -3.21,      2,    623,  -1.89,  -1.46,  -1.27,  -1.48,   -.59,    -.9,  -3.08,   35.2,   56.8,
       01,      00,   195601,   2.68,   42.2,  -3.64,  -3.64,  -2.27,  -3.64,      4,    740,  -1.35,  -2.14,  -1.79,  -2.36,  -1.57,  -1.18,  -2.92,   30.9,   53.5,
       01,      00,   195602,   7.89,   53.5,   -2.6,   -2.6,   1.98,  -1.76,     18,    368,   1.31,    .21,   -.79,   -1.5,  -1.43,   -.86,  -2.28,   42.7,   64.4,
       01,      00,   195603,   6.87,   54.6,  -2.18,  -2.18,    .47,  -1.12,     18,    366,    .44,   1.08,    .34,   -.54,   -.89,   -.31,  -1.96,   41.6,   67.5,
       01,      00,   195604,   4.62,   61.2,  -1.98,  -1.98,   -.07,   -.93,     29,    163,    .07,    .29,    .82,   -.44,  -1.16,   -.72,  -1.82,   48.5,     74,
       01,      00,   195605,    2.6,   73.3,  -2.44,  -2.44,  -2.02,  -2.09,    247,     11,   -.84,    -.5,   -.12,   -.62,   -1.1,  -1.15,  -1.79,   60.9,   85.6,
       01,      00,   195606,   4.26,   76.2,  -2.18,  -2.18,    .03,  -1.77,    322,      0,    .13,   -.55,   -.41,   -.09,    -.7,   -.97,  -1.49,   64.1,   88.2,
       01,      00,   195607,   5.55,   79.6,  -1.99,  -1.99,    -.1,  -1.56,    444,      0,    .27,    .18,   -.38,    .34,   -.61,  -1.16,  -1.35,   67.9,   91.4,
       01,      00,   195608,   2.88,   80.1,   -2.4,   -2.4,  -1.85,   -2.4,    453,      0,  -1.02,   -.53,    -.4,   -.42,   -.77,  -1.19,  -1.25,   67.1,   93.1,
       01,      00,   195609,    4.7,   72.1,  -1.87,  -1.87,    .86,  -1.43,    208,     13,    .61,    -.2,   -.08,   -.46,   -.16,    -.7,   -.94,   58.5,   85.7,
       01,      00,   195610,    3.7,     65,  -1.43,  -1.43,    .75,   -.61,     89,    102,    .58,    .69,     .1,   -.26,    .32,   -.54,   -.77,     53,   76.9,
       01,      00,   195611,   1.78,     51,  -1.86,  -1.86,  -1.73,  -1.71,      3,    444,  -1.17,   -.29,    .06,   -.35,   -.37,   -.72,   -.87,   37.5,   64.6,
       01,      00,   195612,   6.19,   54.2,  -1.59,  -1.59,    .23,  -1.28,     21,    377,    .59,   -.23,    .04,   -.11,   -.38,   -.13,   -.78,   42.3,   66.1,
       01,      00,   195701,   4.59,   48.4,  -1.64,  -1.64,   -.65,  -1.54,     19,    575,   -.12,    .26,   -.35,   -.25,   -.46,    .15,   -.78,   38.1,   58.8,
       01,      00,   195702,   3.71,   56.4,  -2.12,  -2.12,  -1.94,  -2.12,     29,    302,    -.7,   -.68,   -.22,   -.18,   -.47,   -.47,   -.99,   45.9,   66.9,
       01,      00,   195703,   4.24,   52.7,  -2.39,  -2.39,  -1.48,  -2.39,     12,    421,   -.65,   -.99,   -.97,   -.72,   -.71,   -.82,   -.85,   41.7,   63.7,
       01,      00,   195704,   7.15,     65,    .51,  -1.64,   1.52,   -.91,     69,     86,   1.04,    .27,   -.14,   -.37,   -.34,   -.48,   -.87,   52.8,   77.2,
       01,      00,   195705,   5.13,   71.8,    .71,  -1.21,    .78,   -.12,    210,     16,    .58,   1.08,    .45,    .12,    .05,   -.15,   -.94,   60.4,   83.1,
       01,      00,   195706,   5.85,   78.2,   1.21,   1.21,    1.7,   1.21,    385,      0,    .87,    .87,   1.19,     .2,    .11,    .02,   -.69,   67.8,   88.7,
       01,      00,   195707,      3,   79.7,    -.6,    -.6,  -1.79,    -.6,    442,      0,  -1.88,   -.19,     .1,   -.12,   -.34,    -.3,  -1.03,   68.4,   90.9,
       01,      00,   195708,   2.28,   79.5,  -1.27,  -1.27,  -2.19,  -1.27,    433,      0,  -1.55,  -2.07,   -.98,   -.26,   -.37,   -.36,  -1.07,   66.6,   92.4,
       01,      00,   195709,   8.95,   73.8,   1.56,   1.56,   4.68,   1.56,    256,      6,   2.21,   1.26,    .28,   1.09,    .26,    .18,    -.4,   64.2,   83.4,
       01,      00,   195710,   2.37,   59.4,   1.65,   1.65,    .75,   1.65,     26,    223,   -.11,   1.54,    .82,    .57,    .26,    .03,   -.39,   48.8,     70,
       01,      00,   195711,   8.07,     55,   2.89,   2.89,   4.23,   2.89,     10,    340,   1.72,   1.21,   1.94,   1.21,   1.11,    .84,    .03,   44.6,   65.5,
       01,      00,   195712,   3.52,   47.5,    -.4,   2.19,  -1.21,   1.63,      3,    562,   -.74,     .9,    .64,     .6,   1.18,    .52,    .29,   35.6,   59.4,
       01,      00,   195801,   3.31,   39.7,   -.82,   1.51,  -1.37,    .35,      1,    810,    -.9,  -1.18,    .28,    .71,     .6,     .4,    .31,   29.2,   50.2,
       01,      00,   195802,   4.33,   38.2,   -.83,   1.25,   -.31,   -.03,      0,    783,   -.34,   -.96,  -1.25,    .97,    .32,    .46,   -.07,   26.6,   49.8,
       01,      00,   195803,   5.69,   50.9,    -.8,   1.07,   -.17,   -.25,      7,    477,   -.01,   -.29,   -.75,   -.11,   -.01,    .62,   -.16,   40.6,   61.3,
       01,      00,   195804,   5.12,   63.3,   -.69,    .98,    .08,   -.26,     46,    123,    .28,    .11,   -.13,    .04,    .39,    .38,   -.12,   50.9,   75.7,
       01,      00,   195805,   2.92,   70.8,  -1.04,  -1.04,  -1.26,  -1.04,    184,     24,   -.63,    -.2,   -.21,   -.94,    .49,    .06,   -.11,   58.5,   83.2,
       01,      00,   195806,   4.86,   77.9,    .19,   -.74,    .57,   -.23,    372,      0,    .43,    -.2,   -.02,   -.55,   -.19,   -.11,    -.1,   66.6,   89.2,
       01,      00,   195807,   8.32,     79,   1.13,   1.13,   2.87,   1.13,    428,      0,   1.48,   1.19,    .69,    .25,     .3,    .58,    .15,   68.8,   89.2,
       01,      00,   195808,      3,   78.9,    .81,    .81,   -.61,    .31,    415,      0,   -.92,    .64,    .67,    .17,   -.53,    .69,    .14,   67.3,   90.5,
       01,      00,   195809,   5.19,   75.1,    1.2,    1.2,   1.43,    1.2,    284,      5,    .82,    .07,    .97,    .51,   -.06,     .2,     .2,   63.7,   86.6,
       01,      00,   195810,   1.41,   62.3,   -.24,    .84,   -.73,    .29,     51,    157,   -.76,    .09,   -.45,    .17,   -.02,     .1,    .02,   49.4,   75.1,
       01,      00,   195811,      3,   55.9,   -.54,   -.54,   -.96,   -.54,     13,    315,   -.22,   -.74,   -.09,    .27,    .03,   -.56,    .12,   42.9,   68.9,
       01,      00,   195812,   2.07,   42.6,  -1.27,  -1.27,  -2.37,  -1.27,      1,    727,  -1.86,  -1.54,  -1.77,   -.51,   -.45,   -.75,   -.14,   31.3,     54,
       01,      00,   195901,   4.53,   43.1,  -1.27,  -1.27,   -.39,  -1.27,      4,    717,   -.15,  -1.27,  -1.23,  -1.25,   -.63,   -.56,   -.18,   30.3,   55.8,
       01,      00,   195902,   4.84,   49.4,  -1.27,  -1.27,   -.39,  -1.27,      6,    474,   -.07,   -.24,  -1.16,  -1.01,   -.49,   -.54,   -.12,   39.2,   59.5,
       01,      00,   195903,   5.99,   52.1,  -1.15,  -1.15,   -.02,  -1.07,     11,    436,    .11,   -.04,    -.2,  -1.21,   -.54,   -.48,    .08,   39.5,   64.7,
       01,      00,   195904,    4.1,   62.3,  -1.24,  -1.24,   -.62,  -1.24,     36,    137,   -.17,    -.1,   -.19,   -.95,   -1.1,   -.64,   -.23,   49.8,   74.8,
       01,      00,   195905,    6.1,   72.8,    .52,   -.59,   1.57,    .46,    235,     12,   1.04,     .5,    .38,   -.46,   -.52,   -.21,   -.15,   60.5,   85.1,
       01,      00,   195906,   4.23,   76.6,    .58,    .58,    .33,    .58,    329,      0,    .11,    .67,    .37,    .06,   -.74,   -.33,   -.34,   65.9,   87.3,
       01,      00,   195907,   4.61,   79.8,    .33,    .33,   -.56,    .33,    449,      0,    -.3,   -.19,    .38,    .02,   -.64,   -.79,    -.2,   68.5,   91.1,
       01,      00,   195908,    3.7,   80.2,    .02,    .02,   -.83,   -.44,    458,      0,   -.39,   -.59,   -.45,   -.05,   -.66,   -.69,   -.09,   68.2,     92,
       01,      00,   195909,   5.14,   74.7,    .38,    .38,   1.07,    .38,    281,      4,     .8,    .34,    .03,    .21,    .01,    -.7,   -.39,   64.3,   85.1,
       01,      00,   195910,   6.86,   66.2,   1.59,   1.59,   3.76,   1.59,    105,     89,   1.78,   1.72,   1.43,   1.18,    .69,    .02,    .02,     57,   75.4,
       01,      00,   195911,   2.64,   51.3,   -.18,   1.25,   -.54,    .89,      3,    440,   -.45,    .97,   1.07,    .56,     .6,      0,   -.45,   38.1,   64.6,
       01,      00,   195912,   3.37,   46.9,   -.59,    .69,   -1.3,   -.39,      2,    579,   -.84,  -1.05,    .37,    .21,    .34,    .18,   -.42,   35.8,   57.9,
       01,      00,   196001,   5.88,   44.5,    .26,    .87,    .77,    .17,      7,    668,    .52,   -.25,   -.54,    .52,    .61,    .39,    -.2,   35.3,   53.6,
       01,      00,   196002,   4.37,   44.4,    .05,    .61,   -.53,   -.35,      1,    611,   -.32,    .09,   -.48,    .55,    .17,     .3,   -.24,     33,   55.7,
       01,      00,   196003,   6.91,   45.3,    .45,    .94,    1.2,    .48,      1,    656,    .46,     .1,    .27,    .39,     .3,     .4,   -.09,   34.3,   56.3,
       01,      00,   196004,   3.86,   64.1,   -.34,   -.34,  -1.03,   -.34,     56,    104,   -.28,    .09,   -.13,   -.48,    .25,    .38,   -.22,   50.5,   77.6,
       01,      00,   196005,   3.49,   67.8,   -.37,   -.37,    -.2,   -.37,    118,     53,   -.29,   -.45,   -.08,   -.41,    .24,    .01,   -.19,   54.7,   80.9,
       01,      00,   196006,   2.99,   77.3,   -.68,   -.68,  -1.04,   -.68,    358,      0,    -.7,    -.7,   -.75,   -.33,   -.16,   -.19,    -.4,   65.1,   89.5,
       01,      00,   196007,   4.33,   81.1,  -1.14,  -1.14,  -1.58,  -1.14,    487,      0,    -.5,    -.9,   -.93,   -.67,   -.88,   -.22,   -.74,   68.8,   93.4,
       01,      00,   196008,    5.7,   79.1,    .39,   -.64,   1.16,    .21,    429,      0,    .85,    .14,   -.29,   -.33,   -.55,    .06,   -.51,   68.6,   89.6,
       01,      00,   196009,   5.34,   74.6,    .77,    .77,   1.28,    .77,    273,      5,    .89,   1.19,    .63,   -.23,   -.04,    .07,   -.47,     64,   85.2,
       01,      00,   196010,   3.38,   65.1,     .9,     .9,    .63,     .9,     86,    109,    .43,    .79,   1.06,    .07,   -.09,   -.37,   -.29,   52.6,   77.6,
       01,      00,   196011,   2.17,   53.4,    -.5,    -.5,  -1.49,    -.5,      6,    384,   -.81,   -.26,    .24,   -.13,   -.18,   -.41,   -.35,   39.7,     67,
       01,      00,   196012,    2.6,   41.8,  -1.09,  -1.09,  -1.95,  -1.09,      1,    751,  -1.39,  -1.72,  -1.09,   -.39,   -.79,    -.5,   -.24,     30,   53.6,
       01,      00,   196101,   3.31,   39.2,  -1.43,  -1.43,  -1.35,  -1.43,      1,    829,    -.9,  -1.57,  -1.73,   -.53,   -.99,   -.86,   -.39,   27.9,   50.4,
       01,      00,   196102,  12.03,     52,   1.94,   1.94,   5.81,   1.94,     13,    403,   2.78,   1.73,    .74,    .66,    .35,    .18,    .28,   40.5,   63.5,
       01,      00,   196103,   9.17,   57.4,   2.42,   2.42,   2.05,   2.42,     32,    295,   1.21,   2.61,   2.03,    .85,   1.02,    .46,    .59,   45.6,   69.2,
       01,      00,   196104,   4.95,   58.9,   2.32,   2.32,    .45,   2.32,     14,    221,    .21,    .95,   2.14,    .73,   1.16,    .61,    .66,   45.6,   72.1,
       01,      00,   196105,    3.2,   67.7,   1.92,   1.92,   -.47,   1.65,    117,     56,   -.46,   -.16,    .63,    .82,    .75,    .55,    .37,   55.2,   80.3,
       01,      00,   196106,   6.72,   73.9,   2.79,   2.79,    3.2,   2.79,    254,      4,   1.21,    .54,    .47,   1.59,    .84,   1.01,    .55,     63,   84.8,
       01,      00,   196107,   4.99,   77.9,   2.64,   2.64,    .41,   2.64,    385,      0,   -.05,    .79,    .37,   1.81,    .72,   1.09,    .58,   66.7,   89.2,
       01,      00,   196108,   5.03,   77.4,   2.94,   2.94,    1.7,   2.94,    373,      0,    .47,    .13,    .82,    .91,   1.07,      1,    .69,   66.7,   88.1,
       01,      00,   196109,   2.76,   74.4,   2.46,   2.46,   -.52,   2.18,    272,      5,   -.42,   -.11,    -.2,    .16,   1.31,    .66,    .45,   62.8,     86,
       01,      00,   196110,    .96,     62,   1.77,   1.77,   -1.3,    .91,     48,    161,  -1.15,  -1.08,   -.73,   -.27,   1.31,    .38,   -.05,   46.8,   77.3,
       01,      00,   196111,    4.5,   55.4,   1.72,   1.72,    .41,    .99,     12,    321,    .52,    -.3,   -.49,     .1,    .44,    .68,    .11,   43.8,     67,
       01,      00,   196112,  12.21,     47,   3.59,   3.59,   6.14,   3.59,      4,    588,    2.5,    2.1,   1.47,   1.05,   1.03,   1.78,   1.03,     37,   57.1,
       01,      00,   196201,   7.03,   42.6,   3.86,   3.86,   1.92,   3.86,      4,    730,   1.02,   2.54,   2.29,   1.49,   1.37,   2.11,   1.13,   32.2,   52.9,
       01,      00,   196202,   4.86,   55.4,   -.28,   3.19,   -.83,   2.81,     25,    326,   -.06,    .67,   2.27,   1.28,   1.54,   1.48,   1.23,   42.5,   68.4,
       01,      00,   196203,   5.47,   50.9,   -.36,   2.75,   -.34,   2.18,      6,    474,    -.1,    -.2,    .32,   1.25,    .99,      1,   1.05,   39.5,   62.3,
       01,      00,   196204,   6.11,     60,    .42,   2.89,   1.27,   2.75,     20,    193,    .67,    .32,    .17,   1.64,    1.2,   1.16,   1.26,   47.5,   72.6,
       01,      00,   196205,   1.06,   75.3,  -1.31,   1.28,  -3.92,   -.45,    311,      4,  -1.98,   -.52,    -.5,   1.06,    .59,    .88,   1.02,   60.8,   89.8,
       01,      00,   196206,   4.88,     77,  -1.18,   1.14,   -.01,   -.53,    343,      0,    .44,   -.92,   -.25,   -.01,    .78,     .6,   1.17,   65.4,   88.6,
       01,      00,   196207,   4.25,   80.8,  -1.73,  -1.73,  -2.01,  -1.73,    472,      0,   -.56,   -.08,  -1.17,   -.55,    .89,     .5,   1.15,   68.6,     93,
